                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    310,                0.43592,                0.29338,                0.85722,                0.97498,                0.99062,                0.99399,                0.87482,                0.55354,                0.27765,                0.90014,              0.0013882,              0.0013882,              0.0013882
                    311,                0.42719,                 0.2761,                0.84036,                0.97499,                0.99096,                0.99373,                 0.8724,                0.56629,                0.28151,                0.90572,              0.0013862,              0.0013862,              0.0013862
                    312,                0.42132,                0.29014,                0.84772,                0.97407,                0.99153,                0.99407,                0.88517,                0.53308,                 0.2747,                 0.8927,              0.0013842,              0.0013842,              0.0013842
                    313,                0.42861,                 0.2844,                0.83688,                0.96598,                0.99153,                  0.994,                0.88623,                0.53564,                0.26922,                0.89373,              0.0013822,              0.0013822,              0.0013822
                    314,                0.41867,                0.27626,                0.84228,                0.99618,                0.97458,                0.99442,                0.87138,                0.58981,                0.27682,                0.92561,              0.0013803,              0.0013803,              0.0013803
                    315,                0.43461,                  0.298,                 0.8576,                0.98256,                0.98305,                0.99432,                0.87427,                 0.6022,                0.28778,                0.93889,              0.0013783,              0.0013783,              0.0013783
                    316,                0.42919,                0.27853,                0.85261,                      1,                0.97426,                 0.9945,                0.87939,                0.57027,                0.27986,                0.92263,              0.0013763,              0.0013763,              0.0013763
                    317,                0.45401,                0.30311,                0.86471,                0.99956,                0.97458,                 0.9945,                0.87405,                0.58062,                0.27704,                0.92994,              0.0013743,              0.0013743,              0.0013743
                    318,                0.43641,                0.29264,                0.83662,                0.99108,                0.99153,                0.99475,                0.87027,                0.59764,                0.28089,                0.93581,              0.0013723,              0.0013723,              0.0013723
                    319,                0.44089,                 0.2952,                0.85326,                0.99069,                0.99153,                0.99475,                0.88398,                0.55004,                0.26764,                0.90233,              0.0013704,              0.0013704,              0.0013704
                    320,                0.41815,                0.27659,                0.85562,                0.99065,                0.99153,                0.99492,                0.87828,                0.56293,                0.27178,                0.90947,              0.0013684,              0.0013684,              0.0013684
                    321,                 0.4572,                0.28625,                0.86476,                0.99623,                0.99153,                  0.995,                0.87389,                0.57166,                0.27668,                0.91484,              0.0013664,              0.0013664,              0.0013664
                    322,                0.41436,                 0.2618,                0.85869,                      1,                0.98149,                0.99475,                0.88314,                0.54237,                0.27591,                0.89967,              0.0013644,              0.0013644,              0.0013644
                    323,                0.41993,                0.29632,                0.86266,                0.98189,                0.99153,                0.99433,                0.88809,                0.54289,                0.28053,                0.90005,              0.0013624,              0.0013624,              0.0013624
                    324,                0.44017,                0.27816,                0.84699,                0.98304,                0.98269,                0.99407,                0.87273,                0.57509,                0.28594,                0.91838,              0.0013605,              0.0013605,              0.0013605
                    325,                0.45716,                0.29344,                0.84868,                0.96641,                0.99153,                 0.9939,                0.87567,                 0.5737,                0.29134,                0.91826,              0.0013585,              0.0013585,              0.0013585
                    326,                0.45932,                0.30663,                0.85951,                0.98301,                0.98078,                0.99398,                0.86485,                0.56973,                0.30211,                 0.9109,              0.0013565,              0.0013565,              0.0013565
                    327,                0.44641,                0.28944,                 0.8628,                0.97496,                0.98983,                0.99301,                0.87675,                0.57634,                0.29584,                0.90964,              0.0013545,              0.0013545,              0.0013545
                    328,                0.42668,                0.27472,                0.84058,                0.98209,                0.99153,                0.99255,                0.87752,                0.56599,                0.29531,                0.90539,              0.0013525,              0.0013525,              0.0013525
                    329,                0.41446,                0.26775,                0.84571,                0.98315,                0.98885,                0.99228,                0.88771,                0.55338,                0.28897,                0.89623,              0.0013506,              0.0013506,              0.0013506
                    330,                0.45453,                0.28379,                0.86973,                 0.9738,                0.99153,                0.99407,                0.88349,                0.55306,                0.29399,                 0.8897,              0.0013486,              0.0013486,              0.0013486
                    331,                0.43778,                0.28317,                0.85889,                0.99137,                0.97403,                0.99416,                0.86236,                0.56402,                0.29072,                0.90185,              0.0013466,              0.0013466,              0.0013466
                    332,                0.41819,                0.27655,                0.84249,                0.99123,                0.95744,                0.99156,                0.86627,                0.58027,                  0.334,                0.91133,              0.0013446,              0.0013446,              0.0013446
                    333,                0.43387,                0.28512,                0.84603,                 0.9913,                0.96566,                0.99277,                0.87705,                0.56128,                0.31685,                0.90144,              0.0013426,              0.0013426,              0.0013426
                    334,                0.41993,                0.29475,                0.87425,                0.99144,                 0.9813,                  0.994,                 0.8778,                0.55572,                0.29394,                0.90026,              0.0013407,              0.0013407,              0.0013407
                    335,                0.45164,                0.29035,                0.86331,                0.98308,                0.98492,                0.99424,                0.87435,                0.53471,                0.28521,                0.88612,              0.0013387,              0.0013387,              0.0013387
                    336,                0.46584,                  0.285,                0.86135,                0.98967,                0.97458,                0.99416,                0.87286,                0.53387,                 0.2743,                0.88617,              0.0013367,              0.0013367,              0.0013367
                    337,                0.43709,                0.27192,                 0.8588,                0.98083,                0.99153,                0.99449,                0.87289,                0.54325,                0.26869,                0.89191,              0.0013347,              0.0013347,              0.0013347
                    338,                0.44173,                0.27745,                0.85433,                0.98987,                0.98305,                0.99466,                0.86882,                  0.553,                0.26905,                0.89378,              0.0013327,              0.0013327,              0.0013327
                    339,                0.45892,                0.28923,                0.86634,                0.98244,                0.99153,                0.99458,                0.87895,                0.55934,                0.28537,                0.89379,              0.0013308,              0.0013308,              0.0013308
                    340,                0.42011,                0.25995,                0.83424,                0.98185,                0.99153,                0.99449,                0.87735,                0.57322,                0.29663,                0.90319,              0.0013288,              0.0013288,              0.0013288
                    341,                0.44453,                0.28381,                0.86428,                0.97998,                0.99153,                0.99441,                0.87447,                0.56802,                0.28521,                0.90369,              0.0013268,              0.0013268,              0.0013268
                    342,                0.44178,                0.27715,                0.85783,                0.98176,                0.99153,                0.99371,                0.87675,                0.56243,                0.28508,                0.89978,              0.0013248,              0.0013248,              0.0013248
                    343,                0.45312,                0.28569,                0.85178,                0.98304,                0.98253,                0.99105,                0.87131,                0.58303,                0.29304,                0.90991,              0.0013228,              0.0013228,              0.0013228
                    344,                0.46627,                0.28719,                0.85645,                0.97499,                0.99105,                0.99346,                0.86973,                0.57183,                0.28454,                0.91436,              0.0013209,              0.0013209,              0.0013209
                    345,                0.44033,                0.28457,                0.84275,                0.97499,                0.99097,                0.99424,                0.87331,                0.56292,                 0.2827,                0.90456,              0.0013189,              0.0013189,              0.0013189
                    346,                 0.4188,                0.26999,                0.85351,                0.98196,                0.98305,                0.99409,                0.87373,                 0.5708,                0.30532,                0.90548,              0.0013169,              0.0013169,              0.0013169
                    347,                0.43447,                0.27585,                0.84321,                 0.9816,                0.98305,                0.99379,                0.87425,                0.56202,                0.30378,                0.90609,              0.0013149,              0.0013149,              0.0013149
                    348,                0.45825,                0.28501,                0.84222,                0.98108,                0.98305,                0.99279,                0.88447,                0.55453,                0.29826,                0.89409,              0.0013129,              0.0013129,              0.0013129
                    349,                0.44262,                0.28786,                0.83921,                0.98304,                0.98218,                0.99281,                0.88445,                0.54871,                0.28594,                0.88891,               0.001311,               0.001311,               0.001311
                    350,                0.43316,                0.27313,                0.85032,                0.99129,                0.96503,                0.99349,                0.87859,                0.56097,                0.27925,                0.90274,               0.001309,               0.001309,               0.001309
                    351,                 0.4127,                0.27508,                0.83085,                0.96617,                0.99153,                0.99383,                0.88035,                0.57622,                0.28804,                 0.9202,               0.001307,               0.001307,               0.001307
                    352,                0.41031,                 0.2764,                0.84519,                0.99622,                 0.9661,                0.99441,                0.87928,                0.56803,                0.28395,                0.90905,               0.001305,               0.001305,               0.001305
                    353,                0.47089,                0.30532,                0.88051,                0.99101,                0.98305,                0.99475,                0.87606,                0.58245,                0.28352,                0.91105,               0.001303,               0.001303,               0.001303
                    354,                0.43455,                0.27841,                0.84318,                 0.9897,                0.98305,                0.99475,                 0.8741,                0.59187,                0.29031,                0.92174,              0.0013011,              0.0013011,              0.0013011
                    355,                0.44447,                0.29309,                0.85272,                0.99035,                0.99153,                0.99475,                0.87001,                0.61138,                0.29954,                 0.9353,              0.0012991,              0.0012991,              0.0012991
                    356,                 0.4095,                0.26961,                0.84577,                0.99151,                0.99153,                0.99492,                0.86923,                0.58407,                0.29009,                0.91233,              0.0012971,              0.0012971,              0.0012971
                    357,                0.41523,                0.28164,                 0.8471,                0.99609,                0.99153,                  0.995,                0.86782,                0.58322,                0.28367,                0.91103,              0.0012951,              0.0012951,              0.0012951
                    358,                0.37627,                0.25728,                0.84122,                0.99921,                0.99153,                  0.995,                0.88191,                0.56777,                0.27524,                0.90805,              0.0012931,              0.0012931,              0.0012931
                    359,                0.40962,                0.27307,                0.82738,                0.99152,                0.99137,                0.99483,                0.88208,                0.56626,                0.27426,                0.90744,              0.0012912,              0.0012912,              0.0012912
                    360,                0.44509,                0.28203,                0.85981,                0.99138,                0.98305,                0.99475,                0.87999,                 0.5621,                0.26783,                0.90355,              0.0012892,              0.0012892,              0.0012892
                    361,                0.45146,                0.29155,                0.83678,                 0.9827,                0.99153,                0.99466,                0.87324,                0.57241,                0.26509,                0.91002,              0.0012872,              0.0012872,              0.0012872
                    362,                0.39442,                0.30024,                 0.8385,                0.99152,                0.99088,                0.99483,                0.87206,                0.56955,                0.26554,                0.91116,              0.0012852,              0.0012852,              0.0012852
                    363,                0.42778,                0.29328,                 0.8401,                0.99042,                0.99153,                0.99492,                 0.8907,                0.54548,                0.26538,                 0.9007,              0.0012832,              0.0012832,              0.0012832
                    364,                0.40989,                0.27341,                0.84767,                0.99075,                0.99153,                0.99483,                0.89324,                 0.5357,                0.26258,                0.89569,              0.0012813,              0.0012813,              0.0012813
                    365,                 0.4258,                 0.2794,                0.85059,                0.99133,                0.99153,                0.99483,                0.88328,                  0.551,                0.26015,                0.90432,              0.0012793,              0.0012793,              0.0012793
                    366,                0.40694,                0.27252,                0.84576,                0.98316,                0.99153,                0.99475,                0.89167,                0.53336,                0.25984,                0.89102,              0.0012773,              0.0012773,              0.0012773
                    367,                0.41102,                 0.2795,                0.82993,                0.99152,                 0.9907,                0.99475,                0.88469,                0.54258,                0.26159,                0.89543,              0.0012753,              0.0012753,              0.0012753
                    368,                0.40812,                0.26671,                0.84694,                0.99112,                0.99153,                0.99466,                0.87928,                 0.5625,                0.27172,                0.91097,              0.0012733,              0.0012733,              0.0012733
                    369,                0.44754,                0.33937,                0.86906,                0.99115,                0.99153,                0.99466,                0.88329,                0.55033,                0.27088,                0.90438,              0.0012714,              0.0012714,              0.0012714
                    370,                0.43254,                0.27285,                0.83647,                0.98385,                0.99153,                0.99458,                0.88164,                 0.5556,                0.27557,                0.91182,              0.0012694,              0.0012694,              0.0012694
                    371,                0.38257,                0.27213,                0.82374,                0.98242,                0.99153,                0.99416,                0.88353,                0.55483,                0.28049,                0.91325,              0.0012674,              0.0012674,              0.0012674
                    372,                0.41217,                0.27457,                0.82916,                0.97845,                0.98305,                0.99384,                0.88572,                0.55699,                0.28023,                0.90826,              0.0012654,              0.0012654,              0.0012654
                    373,                0.40984,                0.26609,                0.84732,                0.98072,                0.98305,                0.99373,                0.88607,                0.55036,                0.27477,                0.90058,              0.0012634,              0.0012634,              0.0012634
                    374,                0.40354,                0.25186,                  0.835,                0.98219,                0.98305,                0.99404,                0.88299,                0.55006,                0.26749,                0.90039,              0.0012615,              0.0012615,              0.0012615
                    375,                0.36275,                0.25148,                0.84846,                0.98274,                0.99153,                0.99483,                0.87352,                0.56821,                0.26929,                0.91165,              0.0012595,              0.0012595,              0.0012595
                    376,                0.39859,                0.26188,                0.82668,                0.98318,                0.99078,                0.99475,                0.87188,                0.56701,                0.26669,                0.91039,              0.0012575,              0.0012575,              0.0012575
                    377,                0.39059,                0.24956,                0.81615,                0.98317,                0.99031,                0.99475,                0.88166,                0.56717,                0.26597,                0.90683,              0.0012555,              0.0012555,              0.0012555
                    378,                0.41995,                0.27331,                0.83639,                0.99075,                0.98305,                 0.9945,                0.85679,                0.60909,                0.28601,                0.91994,              0.0012535,              0.0012535,              0.0012535
                    379,                0.49075,                 0.3066,                0.92834,                      1,                0.98272,                0.99172,                0.87141,                0.56588,                0.29133,                0.90288,              0.0012516,              0.0012516,              0.0012516
                    380,                0.53168,                0.48595,                0.91554,                      1,                0.98177,                0.99231,                 0.8703,                0.56152,                 0.2918,                0.90333,              0.0012496,              0.0012496,              0.0012496
                    381,                0.41479,                0.29198,                0.85516,                 0.9987,                0.98305,                 0.9938,                0.87187,                0.56998,                0.28577,                0.91233,              0.0012476,              0.0012476,              0.0012476
                    382,                0.43466,                0.29423,                  0.848,                0.99091,                0.98305,                0.99378,                0.86405,                 0.5747,                0.29061,                0.91547,              0.0012456,              0.0012456,              0.0012456
                    383,                0.43105,                0.28634,                0.86112,                0.98631,                0.98305,                0.99442,                0.86435,                0.57445,                0.30408,                0.91678,              0.0012436,              0.0012436,              0.0012436
                    384,                0.43474,                0.29439,                0.85098,                0.98975,                0.98305,                0.99459,                0.86951,                0.55138,                 0.2924,                0.90009,              0.0012417,              0.0012417,              0.0012417
                    385,                0.41038,                0.28457,                0.85629,                0.98824,                0.98305,                0.99458,                0.86385,                0.54857,                0.28625,                0.89747,              0.0012397,              0.0012397,              0.0012397
                    386,                 0.4163,                0.27432,                0.86155,                0.97497,                0.99042,                0.99458,                0.86754,                0.54948,                0.27604,                0.89662,              0.0012377,              0.0012377,              0.0012377
                    387,                0.42396,                0.27202,                0.85618,                0.99845,                0.97458,                 0.9945,                 0.8721,                0.56094,                0.28148,                0.90475,              0.0012357,              0.0012357,              0.0012357
                    388,                0.40423,                0.27018,                0.84262,                 0.9828,                0.99153,                0.99475,                0.87342,                0.55284,                0.27747,                 0.8925,              0.0012337,              0.0012337,              0.0012337
                    389,                0.45084,                0.29032,                0.84703,                0.98275,                0.99153,                0.99458,                0.87716,                0.53992,                0.28241,                0.88235,              0.0012318,              0.0012318,              0.0012318
                    390,                0.41429,                 0.2993,                0.83246,                0.98245,                0.99153,                0.99441,                0.87644,                0.53827,                0.29596,                0.88388,              0.0012298,              0.0012298,              0.0012298
                    391,                0.41189,                0.27187,                0.83398,                0.98293,                0.99153,                0.99449,                0.87641,                0.54111,                0.28672,                0.88743,              0.0012278,              0.0012278,              0.0012278
                    392,                0.39948,                0.26255,                0.84285,                0.98318,                0.99082,                0.99441,                0.87559,                0.55095,                0.29468,                0.89222,              0.0012258,              0.0012258,              0.0012258
                    393,                 0.4199,                0.28346,                0.83384,                 0.9828,                0.98305,                0.99424,                0.86814,                0.56811,                0.30205,                0.89876,              0.0012238,              0.0012238,              0.0012238
                    394,                0.43334,                0.28132,                0.85521,                0.98165,                0.98305,                0.99416,                0.85684,                0.59498,                0.31048,                0.91162,              0.0012219,              0.0012219,              0.0012219
                    395,                0.41876,                0.27183,                0.83075,                0.97498,                0.99083,                0.99441,                0.85616,                0.57842,                0.29907,                  0.907,              0.0012199,              0.0012199,              0.0012199
                    396,                0.42489,                0.27359,                0.85119,                0.98318,                0.99096,                0.99475,                0.85965,                0.57336,                0.28956,                0.90424,              0.0012179,              0.0012179,              0.0012179
                    397,                0.44473,                0.27295,                0.85889,                0.99152,                0.99133,                0.99492,                 0.8689,                0.56662,                0.27628,                0.89962,              0.0012159,              0.0012159,              0.0012159
                    398,                0.40692,                0.27219,                0.84264,                0.99913,                0.98305,                0.99492,                0.87482,                0.55903,                0.28792,                0.89935,              0.0012139,              0.0012139,              0.0012139
                    399,                0.42454,                0.30101,                0.83529,                0.99949,                0.98305,                0.99492,                0.87666,                0.56359,                0.28288,                0.90208,               0.001212,               0.001212,               0.001212
                    400,                0.39036,                0.26646,                0.83633,                0.99151,                0.98995,                0.99483,                0.88301,                0.56484,                0.28192,                0.90375,                0.00121,                0.00121,                0.00121
                    401,                0.43245,                0.26665,                   0.85,                0.99952,                0.97458,                0.99466,                0.88126,                0.56094,                0.27981,                0.90328,               0.001208,               0.001208,               0.001208
                    402,                 0.3931,                0.27137,                0.83667,                0.98857,                0.98305,                 0.9945,                0.88046,                0.55331,                0.28092,                0.90383,               0.001206,               0.001206,               0.001206
                    403,                0.39984,                0.26007,                0.84892,                0.98248,                0.98305,                0.99441,                0.88241,                0.55777,                0.27521,                0.90159,               0.001204,               0.001204,               0.001204
                    404,                0.41863,                0.27491,                0.85058,                0.98253,                0.98305,                 0.9945,                0.89097,                0.56065,                0.28501,                0.90672,              0.0012021,              0.0012021,              0.0012021
                    405,                 0.3834,                0.25401,                0.82674,                0.98304,                0.98269,                 0.9945,                0.89118,                 0.5626,                0.28735,                0.90732,              0.0012001,              0.0012001,              0.0012001
                    406,                0.41025,                0.26797,                0.85358,                0.99706,                0.97458,                0.99434,                0.88231,                0.57322,                0.29865,                0.90785,              0.0011981,              0.0011981,              0.0011981
                    407,                0.39854,                0.26647,                0.84977,                0.97499,                0.99105,                 0.9945,                0.89052,                0.54525,                0.30116,                0.89365,              0.0011961,              0.0011961,              0.0011961
                    408,                0.41239,                0.27316,                0.86565,                0.99209,                 0.9661,                0.99433,                0.88689,                0.53874,                 0.2903,                0.89542,              0.0011941,              0.0011941,              0.0011941
                    409,                0.41802,                0.27848,                 0.8528,                 0.9922,                0.97458,                0.99458,                0.89249,                0.53981,                0.28953,                0.89651,              0.0011922,              0.0011922,              0.0011922
                    410,                0.35748,                0.25614,                 0.8252,                0.99089,                0.98305,                0.99466,                  0.883,                 0.5538,                0.28353,                0.90548,              0.0011902,              0.0011902,              0.0011902
                    411,                0.39278,                0.26979,                0.83951,                0.99949,                0.98305,                0.99492,                0.88328,                0.57175,                0.28541,                0.91419,              0.0011882,              0.0011882,              0.0011882
                    412,                0.41611,                0.27136,                0.83779,                0.98242,                0.99153,                0.99475,                0.87372,                0.57491,                0.28557,                0.91564,              0.0011862,              0.0011862,              0.0011862
                    413,                0.39396,                0.25513,                0.83436,                0.98193,                0.99153,                0.99458,                0.87347,                0.57747,                0.28399,                0.91663,              0.0011842,              0.0011842,              0.0011842
                    414,                0.41839,                0.32004,                 0.8433,                0.99806,                0.99153,                  0.995,                0.87718,                0.57635,                 0.2764,                0.91837,              0.0011823,              0.0011823,              0.0011823
                    415,                0.42409,                0.26907,                0.84308,                0.99503,                0.98305,                0.99492,                0.88085,                0.56905,                0.26705,                 0.9162,              0.0011803,              0.0011803,              0.0011803
                    416,                0.39603,                0.27318,                0.83379,                0.99148,                0.99153,                0.99492,                0.88599,                0.57078,                0.27194,                 0.9166,              0.0011783,              0.0011783,              0.0011783
                    417,                0.38872,                0.28165,                0.82895,                0.99829,                0.98305,                0.99492,                0.88244,                 0.5744,                0.26741,                0.92091,              0.0011763,              0.0011763,              0.0011763
                    418,                0.37528,                0.27633,                 0.8204,                0.99016,                0.99153,                0.99492,                0.88713,                0.56865,                0.27295,                0.92509,              0.0011743,              0.0011743,              0.0011743
                    419,                0.39649,                0.27049,                0.84127,                0.98222,                0.99153,                0.99466,                0.87231,                0.58191,                  0.271,                0.92623,              0.0011724,              0.0011724,              0.0011724
                    420,                0.41492,                0.27662,                0.84543,                0.99143,                0.98079,                0.99441,                0.86186,                0.58891,                0.28224,                0.91992,              0.0011704,              0.0011704,              0.0011704
                    421,                0.38429,                0.26975,                0.83091,                0.99144,                0.98152,                0.99449,                0.85746,                0.57588,                0.28117,                0.91357,              0.0011684,              0.0011684,              0.0011684
                    422,                0.40198,                0.26704,                0.83895,                0.98302,                0.98126,                0.99416,                0.87077,                0.56563,                0.28999,                0.90728,              0.0011664,              0.0011664,              0.0011664
                    423,                0.41372,                0.26742,                0.84357,                0.98304,                0.98257,                0.99433,                0.86779,                0.55915,                0.27678,                0.90323,              0.0011644,              0.0011644,              0.0011644
                    424,                 0.4242,                0.25951,                0.85391,                0.98293,                0.98305,                0.99377,                0.87345,                0.54828,                 0.2742,                0.89731,              0.0011625,              0.0011625,              0.0011625
                    425,                0.38829,                0.26441,                0.83425,                 0.9829,                0.98305,                0.99327,                0.87635,                0.53632,                 0.2729,                0.89403,              0.0011605,              0.0011605,              0.0011605
                    426,                  0.383,                0.25905,                0.84678,                0.98261,                0.98305,                0.99369,                0.88329,                0.52965,                0.27056,                0.89301,              0.0011585,              0.0011585,              0.0011585
                    427,                0.38609,                0.25704,                 0.8416,                0.98301,                0.98066,                0.99398,                0.88046,                0.54533,                0.28072,                0.90163,              0.0011565,              0.0011565,              0.0011565
                    428,                0.40895,                0.26482,                0.84333,                0.99135,                0.97076,                0.99407,                0.87763,                0.55707,                0.27939,                0.91363,              0.0011545,              0.0011545,              0.0011545
                    429,                0.40925,                0.26158,                0.84902,                0.97499,                0.99097,                0.99382,                0.88053,                0.55687,                 0.2773,                0.91153,              0.0011526,              0.0011526,              0.0011526
                    430,                0.39733,                0.25829,                0.83391,                0.97489,                0.99153,                  0.994,                0.87626,                0.55828,                0.28242,                0.90649,              0.0011506,              0.0011506,              0.0011506
                    431,                0.41451,                0.27374,                0.81675,                0.97476,                0.98178,                0.99375,                0.87511,                0.55787,                0.28658,                0.90837,              0.0011486,              0.0011486,              0.0011486
                    432,                0.34846,                0.24548,                0.83936,                0.98111,                0.97458,                0.99108,                0.88222,                0.54669,                0.28034,                0.89949,              0.0011466,              0.0011466,              0.0011466
                    433,                0.40498,                0.27718,                0.84606,                0.98302,                0.98113,                 0.9896,                0.87559,                0.54308,                0.28195,                0.89232,              0.0011446,              0.0011446,              0.0011446
                    434,                0.38514,                0.26369,                0.83892,                0.98245,                0.98305,                0.99104,                0.87137,                0.55418,                 0.2799,                0.89639,              0.0011427,              0.0011427,              0.0011427
                    435,                0.38088,                0.24689,                0.82649,                0.98222,                0.98305,                0.99316,                0.86653,                0.56196,                0.27755,                0.90876,              0.0011407,              0.0011407,              0.0011407
                    436,                0.39282,                0.26125,                0.85286,                0.98204,                0.98305,                0.99338,                0.87227,                0.55664,                0.27252,                0.90275,              0.0011387,              0.0011387,              0.0011387
                    437,                0.40514,                0.26492,                0.87083,                0.99144,                0.98134,                0.99361,                0.87457,                0.56429,                0.27364,                0.90487,              0.0011367,              0.0011367,              0.0011367
                    438,                0.39301,                 0.2578,                0.83055,                0.98916,                0.97458,                0.99362,                0.87785,                0.56607,                0.27487,                0.90985,              0.0011347,              0.0011347,              0.0011347
                    439,                0.39927,                0.26913,                0.84871,                0.97479,                0.98294,                0.99361,                0.87577,                0.56066,                0.28556,                0.91034,              0.0011328,              0.0011328,              0.0011328
                    440,                0.38274,                0.26618,                0.83144,                0.98748,                0.97458,                0.99385,                0.87769,                0.57044,                 0.2891,                0.91246,              0.0011308,              0.0011308,              0.0011308
                    441,                0.44158,                0.28929,                0.86674,                0.98746,                0.97458,                0.99356,                0.87358,                0.57529,                0.29094,                0.91229,              0.0011288,              0.0011288,              0.0011288
                    442,                0.40127,                0.25558,                0.84749,                0.97476,                0.98305,                0.99305,                0.86897,                0.56463,                0.29089,                0.90577,              0.0011268,              0.0011268,              0.0011268
                    443,                0.39399,                0.25125,                0.84013,                0.97428,                0.98305,                0.99327,                0.87024,                0.55449,                0.29331,                0.90216,              0.0011248,              0.0011248,              0.0011248
                    444,                0.38208,                 0.2503,                0.83308,                0.98232,                0.98305,                0.99349,                0.86664,                 0.5672,                0.29892,                0.90809,              0.0011229,              0.0011229,              0.0011229
                    445,                0.43036,                0.28351,                0.86815,                0.98305,                0.98305,                0.99376,                0.86425,                0.56042,                0.29656,                0.90468,              0.0011209,              0.0011209,              0.0011209
                    446,                0.37557,                 0.2535,                0.83127,                0.99086,                0.97458,                0.99369,                0.87217,                0.55034,                0.29305,                0.89505,              0.0011189,              0.0011189,              0.0011189
                    447,                 0.3879,                0.25422,                0.84659,                0.98193,                0.97458,                 0.9936,                0.87127,                0.56013,                0.27934,                0.90027,              0.0011169,              0.0011169,              0.0011169
                    448,                0.39902,                0.26388,                0.86178,                0.99137,                0.97366,                  0.994,                0.88145,                0.55629,                0.27775,                0.89845,              0.0011149,              0.0011149,              0.0011149
                    449,                0.39063,                0.25478,                0.82689,                0.99056,                0.97458,                0.99408,                 0.8815,                0.55029,                0.27663,                0.89673,               0.001113,               0.001113,               0.001113
                    450,                 0.3779,                0.25158,                0.82837,                0.98212,                0.99153,                0.99458,                0.87715,                0.55315,                0.27385,                0.89789,               0.001111,               0.001111,               0.001111
                    451,                0.37999,                0.26127,                0.81788,                0.98179,                0.99153,                0.99449,                0.87303,                0.55286,                0.26518,                0.89371,               0.001109,               0.001109,               0.001109
                    452,                0.36764,                0.24313,                0.82323,                 0.9956,                0.97458,                 0.9945,                0.86975,                0.55225,                0.26412,                 0.8975,               0.001107,               0.001107,               0.001107
                    453,                0.40587,                0.25631,                0.83898,                0.99847,                0.97458,                 0.9945,                0.87502,                0.56264,                0.26502,                0.90597,               0.001105,               0.001105,               0.001105
                    454,                0.37752,                0.26228,                0.84925,                0.99913,                0.97458,                0.99382,                0.87822,                0.56032,                 0.2757,                0.90471,              0.0011031,              0.0011031,              0.0011031
                    455,                0.37006,                0.24514,                0.81495,                0.98992,                 0.9661,                0.99327,                0.88485,                0.54874,                0.28303,                 0.8948,              0.0011011,              0.0011011,              0.0011011
                    456,                0.39535,                0.26011,                0.82366,                0.98275,                0.96543,                0.99345,                0.87452,                0.57044,                0.27989,                0.91297,              0.0010991,              0.0010991,              0.0010991
                    457,                 0.3906,                0.25742,                0.85341,                 0.9734,                0.97458,                0.99328,                0.87602,                0.57508,                0.28216,                0.91748,              0.0010971,              0.0010971,              0.0010971
                    458,                0.39223,                 0.2595,                0.84524,                 0.9829,                0.97411,                0.99416,                0.87025,                 0.5507,                0.27524,                0.90235,              0.0010951,              0.0010951,              0.0010951
                    459,                0.38166,                0.25278,                0.83023,                0.97479,                0.98289,                0.99407,                0.87077,                0.56885,                0.28246,                0.91292,              0.0010932,              0.0010932,              0.0010932
                    460,                0.41683,                0.25502,                0.84355,                0.99144,                0.98179,                 0.9945,                 0.8725,                0.58803,                0.27821,                0.92438,              0.0010912,              0.0010912,              0.0010912
                    461,                 0.3816,                0.25286,                0.84664,                0.99144,                0.98196,                 0.9945,                0.87327,                0.58124,                0.27502,                0.91808,              0.0010892,              0.0010892,              0.0010892
                    462,                0.37474,                0.24941,                0.84672,                0.98307,                0.99153,                0.99466,                0.87286,                0.55666,                0.26828,                0.90057,              0.0010872,              0.0010872,              0.0010872
                    463,                0.40201,                0.25486,                0.84283,                      1,                0.98304,                0.99475,                 0.8708,                 0.5727,                0.27357,                0.91364,              0.0010852,              0.0010852,              0.0010852
                    464,                0.40583,                0.26982,                 0.8429,                 0.9915,                0.98838,                0.99492,                0.87962,                0.57624,                0.27503,                0.91475,              0.0010833,              0.0010833,              0.0010833
